"","activity","subject","Body Accl Mag Mean","Grav Accl Mag Mean","Body Accl Jerk Mag Mean","Body Gyro Mag Mean","Body Gyro Jerk Mag Mean","Body Freq Accl Mag Mean","Body Freq Accl Mag Wt Mean By Freq","Body Freq Accl Jerk Mag Mean","Body Freq Accl Jerk Mag Wt Mean By Freq","Body Freq Gyro Mag Mean","Body Freq Gyro Mag Wt Mean By Freq","Body Freq Gyro Jerk Mag Mean","Body Freq Gyro Jerk Mag Wt Mean By Freq","Body Accl Mag Std Dev","Grav Accl Mag Std Dev","Body Accl Jerk Mag Std Dev","Body Gyro Mag Std Dev","Body Gyro Jerk Mag Std Dev","Body Freq Accl Mag Std Dev","Body Freq Accl Jerk Mag Std Dev","Body Freq Gyro Mag Std Dev","Body Freq Gyro Jerk Mag Std Dev"
"65","STANDING",5,-0.811992524125,-0.811992524125,-0.849853489285714,-0.808392182785714,-0.885726589875,-0.829335715839286,0.1216793968125,-0.841170411642857,0.145465773146429,-0.849034511464286,-0.0624183468123214,-0.894534536589286,0.112472817464286,-0.832350319089286,-0.832350319089286,-0.841951086696429,-0.824835868208929,-0.8922869925,-0.860265221428571,-0.842754181214286,-0.839887447142857,-0.897676599821429
"66","STANDING",6,-0.886761627368421,-0.886761627368421,-0.916413369122807,-0.885741103210526,-0.939521097368421,-0.902331749473684,0.144747946169754,-0.910970131614035,0.30209064545614,-0.915035896140351,-0.037179567118421,-0.940084826842105,0.189570396436842,-0.900885348245614,-0.900885348245614,-0.90926030822807,-0.902959417719298,-0.939255249649123,-0.915102444438596,-0.906630897701754,-0.913295307192982,-0.942236305087719
"67","STANDING",7,-0.957466348671698,-0.957466348671698,-0.968359921581132,-0.954389620245283,-0.977002438113208,-0.96216501509434,0.180457298558491,-0.969138474037736,0.282423099433962,-0.960665087735849,-0.0175435902018868,-0.977653336981132,0.168765736773585,-0.960096620754717,-0.960096620754717,-0.969075715528302,-0.951471486792453,-0.977432373018868,-0.964679910754717,-0.968003319018868,-0.953755543396226,-0.978506999056604
"68","STANDING",8,-0.938258549259259,-0.938258549259259,-0.951969878333333,-0.939343904259259,-0.967730074444444,-0.943442908518519,0.184067104509259,-0.950477100740741,0.335193776644444,-0.951329836481482,-0.0422204140925926,-0.972606207777778,0.202730125787037,-0.941687655555556,-0.941687655555556,-0.949741386111111,-0.941471965185185,-0.970311920740741,-0.949033039444444,-0.948161274814815,-0.944972227962963,-0.96954575462963
"69","STANDING",9,-0.0919893854444444,-0.0919893854444444,-0.264483284622222,-0.207583022948889,-0.50533045,-0.122343302595556,0.03791256568,-0.164732264355556,0.0133270664073333,-0.35135222602,-0.00897722763241778,-0.516464949106667,0.106796665795556,-0.165013597266667,-0.165013597266667,-0.1857270892,-0.287808264635556,-0.517879515511111,-0.323712043246667,-0.2213216402,-0.3746918504,-0.554856505977778
"70","STANDING",10,-0.168910014930682,-0.168910014930682,-0.3631075437,-0.289038540177273,-0.575576571590909,-0.23121487375,0.0229122747052273,-0.282514789431818,0.0483005039227273,-0.464497561204545,-0.0502115093863636,-0.615267573068182,0.0624874178,-0.252534562840909,-0.252534562840909,-0.300694239370455,-0.402122564338636,-0.613984592802273,-0.385526343613636,-0.330781338068182,-0.466383251136364,-0.640555628875
"71","STANDING",11,-0.945972557595745,-0.945972557595745,-0.95589801,-0.951369456808511,-0.967990644042553,-0.947803177085106,0.240535434595745,-0.951216212234043,0.352573140808511,-0.956544898085106,-0.0428825215531915,-0.968326851489362,0.256693755938298,-0.945049034893617,-0.945049034893617,-0.952916015744681,-0.949761812765957,-0.967127360851064,-0.951499360978723,-0.954511338404255,-0.953951300638298,-0.967600475957447
"72","STANDING",12,-0.187460324226066,-0.187460324226066,-0.374849462081967,-0.27673170047541,-0.578530521803279,-0.282327453670492,0.0333120278257377,-0.335756580311475,0.0218536132832787,-0.476066164280328,-0.0184424248901639,-0.632767983770492,0.061698878404918,-0.294143199522951,-0.294143199522951,-0.344984463167213,-0.407804680622951,-0.625902871147541,-0.41353141447541,-0.363608440272131,-0.467871682606557,-0.645391117868853
"73","STANDING",13,-0.317444628701754,-0.317444628701754,-0.469071792126316,-0.425664430024561,-0.649952112140351,-0.400798643368421,-0.00769663761052632,-0.424348929173684,0.0878332376245614,-0.568132857947368,-0.0381326405912281,-0.682508336894737,0.0623198062122807,-0.405132658336842,-0.405132658336842,-0.433023213173684,-0.52587403754386,-0.675447844561403,-0.502533238859649,-0.449009119350877,-0.581715095684211,-0.690595952940351
"74","STANDING",14,-0.972127343333333,-0.972127343333333,-0.980783889666667,-0.972753250166667,-0.988646403833333,-0.975360459166667,0.2385589456575,-0.9786261845,0.4049270482,-0.980424068666667,-0.0451254354066667,-0.989618005,0.29546741385,-0.972759587333333,-0.972759587333333,-0.979897453833333,-0.9757993425,-0.989852671333333,-0.974764211666667,-0.980483538833333,-0.976811623,-0.990718033
"75","STANDING",15,-0.903632363660377,-0.903632363660377,-0.924405585849057,-0.915325099811321,-0.950094844716981,-0.913612475660377,0.206512480984906,-0.920323936415094,0.331601675264151,-0.931731376415094,0.0348131539245283,-0.95209000490566,0.218267376962264,-0.915854106377359,-0.915854106377359,-0.924520740943396,-0.925784175849057,-0.952107347169811,-0.929799793584906,-0.929842603584906,-0.934781325471698,-0.955841593207547
"76","STANDING",16,-0.941967680641026,-0.941967680641026,-0.956211366666667,-0.938829716794872,-0.969713088461538,-0.942429606525641,0.208952179223077,-0.951807345761538,0.336155789294872,-0.950648476410256,0.0115899863687179,-0.970199650641026,0.218922544858974,-0.940915851923077,-0.940915851923077,-0.953312513102564,-0.938479573,-0.970375470641026,-0.948821075128205,-0.954450083910256,-0.941619385230769,-0.972459475
"77","STANDING",17,-0.938253133525641,-0.938253133525641,-0.949471793570513,-0.938929832948718,-0.96759822974359,-0.944746835435897,0.179650619279487,-0.948475777115385,0.337317709962821,-0.953143869615385,-0.00778800611538462,-0.971046359358974,0.206953261435897,-0.942564169871795,-0.942564169871795,-0.946566712551282,-0.940985333782051,-0.969685362307692,-0.949852923191026,-0.943560054089744,-0.943317700961538,-0.969894001538462
"78","STANDING",18,-0.366811603465753,-0.366811603465753,-0.505900654315068,-0.45369072259589,-0.657658200273973,-0.413633736068493,0.0157244460452055,-0.464507700734247,0.0648424140164384,-0.57492214609589,-0.00724241860958905,-0.672250368260274,0.0687580136924658,-0.425048031820548,-0.425048031820548,-0.469809443560274,-0.539516229342466,-0.668473619383562,-0.523489762767123,-0.481309607441096,-0.597539084231507,-0.687687109616438
"79","STANDING",19,-0.852491096109589,-0.852491096109589,-0.882113951561644,-0.868923393916438,-0.927789920684931,-0.864533608630137,0.196711928827945,-0.871579017890411,0.265275333480822,-0.905789382465753,0.000919303802739722,-0.932101967054795,0.222781570201507,-0.862832125027397,-0.862832125027397,-0.871564039808219,-0.892564484109589,-0.929309506260274,-0.882903073890411,-0.872078809164384,-0.902442877726027,-0.930891404246575
"80","STANDING",20,-0.455515921575342,-0.455515921575342,-0.572209728178082,-0.504783430553425,-0.709260803712329,-0.48872409790411,0.0244171222328767,-0.540645334715068,0.101410716028767,-0.614110867123288,-0.0600023417860274,-0.726264846616438,0.0375930719127397,-0.495963086215069,-0.495963086215069,-0.539927396438356,-0.554502650109589,-0.721866822232877,-0.580235648843836,-0.542282441178082,-0.596948223152055,-0.737230743493151
"81","STANDING",21,-0.843072379647191,-0.843072379647191,-0.878569407303371,-0.836872676292135,-0.91188069111236,-0.858454988921348,0.109566211939843,-0.867325122842697,0.244907442949438,-0.873143473932584,-0.0763779217820225,-0.916683969325843,0.143691642298876,-0.856915589123596,-0.856915589123596,-0.868950217370786,-0.850520827382023,-0.913343331685393,-0.878166118089888,-0.871026280932584,-0.863039905505618,-0.915119719775281
"82","STANDING",22,-0.722056286687302,-0.722056286687302,-0.782296219333333,-0.744874374698413,-0.853463055873016,-0.74366804647619,0.0354755197015873,-0.759318114268254,0.187422842650794,-0.791578032571429,-0.0852071566047619,-0.858735903730159,0.125406477190476,-0.743322538222222,-0.743322538222222,-0.760095306142857,-0.764285520444444,-0.855587724015873,-0.784236940190476,-0.762814048095238,-0.78903124768254,-0.862351076031746
"83","STANDING",23,-0.670435106814706,-0.670435106814706,-0.74327067975,-0.694333458220588,-0.815715445014706,-0.701667966254412,0.00811843429426471,-0.73093962275,0.160908787741809,-0.758813319558823,-0.111862436365588,-0.833848091029412,0.0809202664314706,-0.700849519882353,-0.700849519882353,-0.729399615182353,-0.727083516382353,-0.8284746,-0.747699332779412,-0.729241167720588,-0.755374455941176,-0.834467517794118
"84","STANDING",24,-0.574624480865217,-0.574624480865217,-0.67042404957971,-0.605942237405797,-0.776531203188406,-0.63088788284058,0.0688655154666667,-0.641943671352174,0.164450857197536,-0.698970799608696,-0.038728164942029,-0.790780193913043,0.0876456432449275,-0.632906030913043,-0.632906030913043,-0.644164062927536,-0.659875583492754,-0.784176950434783,-0.692231560334783,-0.650354681434783,-0.695294118797101,-0.792562513333333
"85","STANDING",25,-0.452771521191892,-0.452771521191892,-0.569606744981203,-0.50635185,-0.711667840918919,-0.506314353486486,-0.0167090041581081,-0.549156259962162,0.0946307356441892,-0.629553868924324,-0.101675775736486,-0.740397726891892,0.0640885258040541,-0.512478598513514,-0.512478598513514,-0.552412236739189,-0.579754008689189,-0.737150100391892,-0.59354168832973,-0.561004032689189,-0.621634359895946,-0.752176438
"86","STANDING",26,-0.286825693785135,-0.286825693785135,-0.432604436459459,-0.377996726506757,-0.618908308297297,-0.37705671322973,0.0176777816331081,-0.401073567040541,0.0867836971864865,-0.513417326716216,-0.0291407634814865,-0.654934215364865,0.105384724627027,-0.387499820783784,-0.387499820783784,-0.404858611467568,-0.455821320608108,-0.649227501216216,-0.491419023702703,-0.415794774472973,-0.514994855662162,-0.668009868027027
"87","STANDING",27,-0.23166018075625,-0.23166018075625,-0.38165208988375,-0.3205408900375,-0.5686921018875,-0.3016822067125,0.04329746313375,-0.32979671391125,0.06498776056125,-0.473895030225,0.018604262235,-0.593082795905,0.108900028245375,-0.3166372447025,-0.3166372447025,-0.3420841365375,-0.427833629975,-0.590513879975,-0.43596503746325,-0.3641102428825,-0.50002837772375,-0.61723438068375
"88","STANDING",28,-0.160903522208861,-0.160903522208861,-0.317691091292405,-0.254241845474684,-0.528859158911392,-0.227512916836709,0.0358030213873418,-0.273111240527848,0.0737396369840506,-0.44032049,0.0379890154518987,-0.569224523987342,0.0792679601518987,-0.245729811605063,-0.245729811605063,-0.286197628237975,-0.398491137487342,-0.566500304594937,-0.375959858293544,-0.31014929144557,-0.478405585379747,-0.595518438468354
"89","STANDING",29,-0.0802358042018462,-0.0802358042018462,-0.255945436036923,-0.235540853764615,-0.491017242938462,-0.155707290216923,0.0541476286461538,-0.200166573261538,0.0591887645430769,-0.378078372753846,0.0561922242923077,-0.515255007036923,0.119755638821538,-0.187542697421538,-0.187542697421538,-0.219178951655385,-0.327323334192308,-0.514945492384615,-0.335659116624615,-0.252462941433846,-0.415785426938462,-0.550789944292308
"90","STANDING",30,-0.0136491849423729,-0.0136491849423729,-0.231340148516949,-0.209784517461017,-0.487343365084746,-0.0570381173559322,-0.0303213348355932,-0.17209582059322,0.0432486295813559,-0.376524352762712,0.0359770111355932,-0.512929676741017,0.0737076878474576,-0.0622252264542373,-0.0622252264542373,-0.202507589654237,-0.341356428728814,-0.515079470355932,-0.214685893254237,-0.252484977471186,-0.437384285737288,-0.554775138932203
"91","WALKING",1,-0.718788337761053,-0.718788337761053,-0.779490817822105,-0.736286358555895,-0.840973971684211,-0.753085611737895,0.0481898799396842,-0.764751504968421,0.203364569363158,-0.790460172315789,-0.0949209159824211,-0.843306668105263,0.141757654205263,-0.761439889494737,-0.761439889494737,-0.76596199918421,-0.7675333894,-0.8416316094,-0.803901586115789,-0.769450234842105,-0.793884995073684,-0.850959439873684
"92","WALKING",2,-0.0557762549830508,-0.0557762549830508,-0.33222455749322,-0.222124601084746,-0.570920193508475,-0.117569499808475,-0.0250775568440678,-0.249455269152542,0.0424439019830508,-0.430288762884746,-0.0438595910169492,-0.597258984745763,0.0881454882542373,-0.111024953118644,-0.111024953118644,-0.275885509219661,-0.367278985084746,-0.600758856101695,-0.249753835813559,-0.319336522452542,-0.438681178254237,-0.635420172610169
"93","WALKING",3,-0.766655184741379,-0.766655184741379,-0.820314042965517,-0.788344662965517,-0.880346310862069,-0.802029291258621,0.150050002503448,-0.814376072360345,0.243431359458621,-0.848591836758621,-0.00287325311551724,-0.894428206206897,0.131184561284483,-0.805729332137931,-0.805729332137931,-0.819880212275862,-0.828278762241379,-0.892538089310345,-0.838685492724138,-0.828686605172414,-0.844976479482759,-0.897756687068965
"94","WALKING",4,-0.08359988246,-0.08359988246,-0.280681907003333,-0.205597704428333,-0.524647328616667,-0.143864246453333,0.0366252143833333,-0.19563973805,-0.00410817028933333,-0.394297375933333,0.0164176802115,-0.545676107383333,0.035904519535,-0.17579057398,-0.17579057398,-0.208959139065,-0.343522895363333,-0.541790914166667,-0.325656200933333,-0.235375758823333,-0.425209120666667,-0.569965380166667
"95","WALKING",5,-0.785805815025,-0.785805815025,-0.837538673732143,-0.796133662982143,-0.89692503,-0.790444487892857,0.103069158,-0.825095336410714,0.198805835691071,-0.849360366785714,-0.103382185428571,-0.907609377678571,0.109265080957143,-0.786546971107143,-0.786546971107143,-0.823783979107143,-0.812843528964286,-0.906401971964286,-0.81757213,-0.824020819357143,-0.822610136875,-0.911719348035714
"96","WALKING",6,-0.875694029596491,-0.875694029596491,-0.910716979649123,-0.888666543192982,-0.944293764736842,-0.891589382508772,0.214899861229825,-0.904606073052632,0.295142497719298,-0.918224297368421,0.00954470497894737,-0.949505401052632,0.207988984901754,-0.890796788258597,-0.890796788258597,-0.905893867719298,-0.899251548947368,-0.950393667719298,-0.906865900875439,-0.907203731578947,-0.904746785263158,-0.95494491122807
"97","WALKING",7,-0.920808712631579,-0.920808712631579,-0.940551653912281,-0.919338611091228,-0.959575428245614,-0.928829929298246,0.196363534107018,-0.939596195210526,0.312105336476667,-0.940214380877193,-0.053101499277193,-0.961842880526316,0.219898236110877,-0.92510482,-0.92510482,-0.940352151929825,-0.92878047,-0.963003576842105,-0.933993858596491,-0.94065142,-0.933465746315789,-0.966955164035088
"98","WALKING",8,-0.960427609479167,-0.960427609479167,-0.96474226575,-0.955957068125,-0.9672028168125,-0.96109538625,0.23127869613125,-0.961724605166667,0.314624462125,-0.95474811375,0.00780225097916667,-0.963564475625,0.24295395343125,-0.962111524166667,-0.962111524166667,-0.962419962770833,-0.948826438125,-0.960789072708333,-0.968039291666667,-0.962187513229167,-0.954132128791667,-0.959800176458333
"99","WALKING",9,-0.176780406588462,-0.176780406588462,-0.345678259057692,-0.329690012382692,-0.564343710694231,-0.229689493519231,0.0237292026115385,-0.284718360446154,0.0660589860173077,-0.462961366426923,0.0389788451873077,-0.595690815653846,0.0886453729096154,-0.251905029725,-0.251905029725,-0.305818220076923,-0.427472291811538,-0.593327318711538,-0.385091244286538,-0.340533980173077,-0.504678036983077,-0.621035560153846
"100","WALKING",10,-0.190915230822642,-0.190915230822642,-0.353391707,-0.284091228998113,-0.562908940754717,-0.269885450169811,0.0608370172830189,-0.312810487886792,0.0375744401641509,-0.454844456264151,0.00426214789245283,-0.590303709396226,0.0953551636603774,-0.301902399022641,-0.301902399022641,-0.327164596318868,-0.403854398886792,-0.593499108528302,-0.431580891622642,-0.352965243490566,-0.475495701849057,-0.627855027735849
"101","WALKING",11,-0.971473381694915,-0.971473381694915,-0.978145192881356,-0.966007261355932,-0.981823221016949,-0.971938568813559,0.233031537788136,-0.974768605762712,0.367036524115254,-0.971313109152542,-0.0415146792037288,-0.981015783559322,0.242808004610169,-0.971052373050847,-0.971052373050847,-0.975223637288136,-0.966002904576271,-0.979778551016949,-0.974524059152542,-0.974896340169492,-0.968615207627119,-0.979346686949153
"102","WALKING",12,-0.245373348766,-0.245373348766,-0.3971622583,-0.32796264496,-0.584238713066,-0.300862322816,0.00332179886,-0.3534856719734,0.07407025544,-0.498617583518,-0.006124522192,-0.622099294,0.117549053656,-0.3273490043,-0.3273490043,-0.364995995698,-0.45024656614,-0.622186082,-0.45050965274,-0.384767093374,-0.5156679012,-0.6511283508
"103","WALKING",13,-0.363166636557895,-0.363166636557895,-0.502884350631579,-0.438699141798246,-0.654019973508772,-0.42441223045614,0.00936939309649123,-0.457807146584211,0.0968838719573684,-0.585041502526316,-0.0142097693947368,-0.683759863105263,0.14367113244386,-0.437356111333333,-0.437356111333333,-0.468255271403509,-0.549294965214035,-0.683944956526316,-0.533787410457895,-0.486683587598246,-0.604448487789474,-0.707879573947368
"104","WALKING",14,-0.94775379,-0.94775379,-0.962244743389831,-0.937731622084746,-0.971731749830508,-0.952665219491525,0.228389064491525,-0.96097206559322,0.289330651732203,-0.948969339830508,-0.0461446190067797,-0.972561176949153,0.152532642372881,-0.94983972559322,-0.94983972559322,-0.960964427118644,-0.935464731355932,-0.972219941016949,-0.955433785254237,-0.95995307338983,-0.938018962711864,-0.973512395084746
"105","WALKING",15,-0.968975993703704,-0.968975993703704,-0.975658106666667,-0.964611545555556,-0.985327001296296,-0.97149383537037,0.234782464314815,-0.975995183888889,0.321115709796296,-0.973849138333333,0.00124591710740741,-0.985564505,0.1757820585,-0.970111139444444,-0.970111139444444,-0.977153901666667,-0.968135745555556,-0.985640955555556,-0.973473330555556,-0.977678537407407,-0.969964797407407,-0.986497375740741
"106","WALKING",16,-0.915932894117647,-0.915932894117647,-0.93202764145098,-0.919883032,-0.956586983333333,-0.923708331568627,0.196381246215686,-0.92519914745098,0.317926365179608,-0.935089402941176,-0.0575360255686274,-0.958314969607843,0.145910672445098,-0.921922704313725,-0.921922704313725,-0.924817184313726,-0.924037961960784,-0.957984130392157,-0.932647240980392,-0.924307633566667,-0.930064783529412,-0.960322503137255
"107","WALKING",17,-0.889520012180328,-0.889520012180328,-0.901817390655738,-0.892980376485246,-0.931088221704918,-0.8921919154,0.177957204402951,-0.896798839344262,0.337745059622951,-0.908036979934426,-0.0121319657737705,-0.933611469360656,0.185624122032787,-0.896785168819672,-0.896785168819672,-0.897527970983607,-0.897933585245902,-0.932385912655738,-0.915121100983607,-0.898388684163934,-0.909559907868852,-0.935593025245902
"108","WALKING",18,-0.382996884678571,-0.382996884678571,-0.519908831658929,-0.461612634803571,-0.680680153714286,-0.460536006517857,0.021792040125,-0.497176769196429,0.116198521921429,-0.613295192410714,-0.0324701256385714,-0.71734334125,0.106813983689286,-0.457247132678571,-0.457247132678571,-0.501698145589286,-0.564253425839286,-0.716934687678571,-0.542987460535714,-0.512381658680357,-0.6098051175,-0.7373640675
"109","WALKING",19,-0.860118827673077,-0.860118827673077,-0.8923334895,-0.883161291596154,-0.931715040961538,-0.876901627811538,0.240117872013462,-0.889307388365385,0.322454352703846,-0.905609450576923,-0.0285828818557692,-0.937145443076923,0.280682066167308,-0.880121019478846,-0.880121019478846,-0.893111466307692,-0.891629014038462,-0.937998716538462,-0.900174802115385,-0.897898653153846,-0.90125154,-0.9434076025
"110","WALKING",20,-0.470046830509804,-0.470046830509804,-0.564027363313725,-0.506507643490196,-0.68443181954902,-0.499144810901961,0.0780257672254902,-0.521839897082353,0.167931113092157,-0.619834050941176,0.00595053972549019,-0.709604023,0.12738748854902,-0.522385598607843,-0.522385598607843,-0.537467086323529,-0.594787356117647,-0.707720339627451,-0.61172558727451,-0.561721969333333,-0.651753098862745,-0.727143169745098
"111","WALKING",21,-0.750714073351923,-0.750714073351923,-0.790332471136538,-0.763383391094231,-0.854333122307692,-0.753658720961538,0.0852689899730769,-0.778222153846154,0.261462690923077,-0.811176316730769,-0.0861015519769231,-0.862910179038462,0.141487797326923,-0.756705136153846,-0.756705136153846,-0.774615008346154,-0.787311345961539,-0.858691085442308,-0.796300963115385,-0.771267138884615,-0.810374614230769,-0.863917748442308
"112","WALKING",22,-0.648935277108696,-0.648935277108696,-0.733930336630435,-0.658714236478261,-0.820346057630435,-0.689032768565217,0.00870154076086957,-0.713574474565217,0.196236246263043,-0.75356072276087,-0.126709299332609,-0.840211980652174,0.0930526470869565,-0.692765771891304,-0.692765771891304,-0.715663389371739,-0.707511319173913,-0.840589226956522,-0.743326389195652,-0.7197171665,-0.729658113478261,-0.852768478695652
"113","WALKING",23,-0.617884008659322,-0.617884008659322,-0.699410372169492,-0.652795186610169,-0.807157030186441,-0.675937396795254,-0.0230725926677966,-0.689288777220339,0.207239324542373,-0.743596300128814,-0.116027514269492,-0.829624974745763,0.140934072786441,-0.673776154983051,-0.673776154983051,-0.686634340305085,-0.690040906440678,-0.82581835220339,-0.724207359220339,-0.685278331627119,-0.71116250440678,-0.833793592881356
"114","WALKING",24,-0.676058746396552,-0.676058746396552,-0.738350366948276,-0.691334690637931,-0.825079525517241,-0.701793593827586,0.0513105828931034,-0.721024220051724,0.170985902151672,-0.755684948275862,-0.0639764974658793,-0.834130529068966,0.0794561775862069,-0.706539954844828,-0.706539954844828,-0.724451126241379,-0.724234286896552,-0.830696753603448,-0.755537834215517,-0.730993820517241,-0.752758218448276,-0.838943801724138
"115","WALKING",25,-0.398042221835946,-0.398042221835946,-0.506276754498649,-0.443875847328378,-0.645527245567568,-0.452055513272973,-0.00784654442027027,-0.480551945891892,0.126312054406757,-0.553659317097297,-0.0478106225880135,-0.671320644202703,0.0975512202391892,-0.470677733537838,-0.470677733537838,-0.486099732859459,-0.497877007258108,-0.663779248378378,-0.566041401283784,-0.498305553809459,-0.5518902055,-0.679200663918919
"116","WALKING",26,-0.334331210243729,-0.334331210243729,-0.470290524084746,-0.386400691694915,-0.633967408169491,-0.396752783508475,-0.0139936461220339,-0.429608099850847,0.0993606265254237,-0.532107026169492,-0.0308199280694915,-0.663176848983051,0.0727420041837288,-0.408689688349153,-0.408689688349153,-0.432345092864407,-0.48296558959322,-0.655752637254237,-0.510123619932203,-0.441572760016949,-0.542749907220339,-0.670848613898305
"117","WALKING",27,-0.214553556666667,-0.214553556666667,-0.37729440754386,-0.345679983677193,-0.582172861315789,-0.250135657333333,0.0109029378719298,-0.31410404625614,0.0326804315684211,-0.486886945649123,0.0129555411105263,-0.607825771269474,0.0641523467147368,-0.274561042438596,-0.274561042438596,-0.320215844308772,-0.449540585368421,-0.605602150403509,-0.403651593773684,-0.333635369524561,-0.522541866387719,-0.63174496927193
"118","WALKING",28,-0.165075364327778,-0.165075364327778,-0.343412590592593,-0.285530698324074,-0.571625777388889,-0.231135003875926,0.0405688293888889,-0.290604001456481,0.0626227048511111,-0.449667595222222,-0.0437417684427778,-0.622443715351852,0.0690973340740741,-0.249687508055556,-0.249687508055556,-0.310408613296296,-0.384177750412963,-0.623124684851852,-0.38121259787037,-0.342666702375926,-0.450426881851852,-0.652281927962963
"119","WALKING",29,-0.0564049713773585,-0.0564049713773585,-0.230117888679245,-0.22547879749434,-0.484818390528302,-0.0701963173018868,0.0046021511,-0.151352872079245,0.0556328225471698,-0.357555917603774,0.0216235790188679,-0.502789133777358,0.0828626928641509,-0.0982795745396226,-0.0982795745396226,-0.172425689962264,-0.318590753456604,-0.503836078716981,-0.258948222773585,-0.208326779392453,-0.415791855641509,-0.541864376792453
"120","WALKING",30,-0.00740294058769231,-0.00740294058769231,-0.271228596212308,-0.216891557293846,-0.517781416430769,-0.0495274294307692,-0.0545873362292308,-0.188887520310769,0.0350340808953846,-0.393721787344615,-0.00521889086,-0.553638588907692,0.0601060201184615,-0.0339431882,-0.0339431882,-0.214480276469231,-0.357183080707692,-0.557277640538462,-0.181015212141538,-0.257080683681538,-0.4472192197,-0.595647909230769
"121","WALKING_DOWNSTAIRS",1,-0.638890142755102,-0.638890142755102,-0.700389956163265,-0.653242590020408,-0.782384215428571,-0.65288466144898,0.0932614297020408,-0.657992744877551,0.185665681608163,-0.726589720142857,-0.0383618385244898,-0.784242948510204,0.107983464732653,-0.666346601244898,-0.666346601244898,-0.659644609755102,-0.700645207938775,-0.779058228628571,-0.726455426285714,-0.663937772918367,-0.736874002834694,-0.788291976938776
"122","WALKING_DOWNSTAIRS",2,-0.0534941542787234,-0.0534941542787234,-0.339661130002128,-0.218511674538723,-0.565881239468085,-0.0955160017553191,-0.0613219357021277,-0.263300168551064,-0.0384405232531915,-0.424700353489362,-0.105492685576596,-0.596309416074468,0.0808664958276596,-0.0749368123191489,-0.0749368123191489,-0.282005423491489,-0.35694761452766,-0.597472432468085,-0.212317602276596,-0.314551935753192,-0.426451226623404,-0.62908784706383
"123","WALKING_DOWNSTAIRS",3,-0.827381727979592,-0.827381727979592,-0.875272324673469,-0.834564130938775,-0.911823925918367,-0.845537150122449,0.0790146942204082,-0.86215649855102,0.271937590706122,-0.879002704489796,-0.103504781342245,-0.920087916122449,0.121610271009184,-0.843903751469388,-0.843903751469388,-0.864072288165306,-0.859265496673469,-0.921168465102041,-0.867270079959184,-0.867120209265306,-0.870979321836735,-0.928615381020408
"124","WALKING_DOWNSTAIRS",4,-0.117162464404444,-0.117162464404444,-0.372610955244444,-0.235556044311111,-0.585279529733333,-0.232362871162222,-0.0246176707333333,-0.316721243777778,0.0348386281266667,-0.468204816822222,-0.0950950786597778,-0.624953883111111,0.0597631419622222,-0.231748596712667,-0.231748596712667,-0.332103279755556,-0.387072604488889,-0.623785652666667,-0.353010936613333,-0.357484383688889,-0.442723108488889,-0.650598548
"125","WALKING_DOWNSTAIRS",5,-0.918492680638298,-0.918492680638298,-0.943524598510638,-0.920066655957447,-0.960680980212766,-0.927962363617021,0.132238082617021,-0.938183689361702,0.313424932697872,-0.936571430851064,-0.087547283787234,-0.962749746170213,0.154658035723404,-0.922187821702128,-0.922187821702128,-0.938455254085106,-0.922219028723404,-0.961643116382979,-0.930535151914894,-0.938238534148936,-0.926491966595745,-0.962624795744681
"126","WALKING_DOWNSTAIRS",6,-0.86502738125,-0.86502738125,-0.882208675833333,-0.8747413929375,-0.909622900708333,-0.879737033375,0.162674388660417,-0.877335306125,0.288665309604167,-0.886208492458333,-0.0625372002083333,-0.915720593791667,0.144035443845833,-0.886538205,-0.886538205,-0.879680832333333,-0.873303438666667,-0.914341553958333,-0.9081171975,-0.883007982354167,-0.886620814083333,-0.918884924375
"127","WALKING_DOWNSTAIRS",7,-0.94084788106383,-0.94084788106383,-0.954700616382979,-0.938821076106383,-0.968046434255319,-0.945383152553191,0.232123460510638,-0.953377778893617,0.365279076934043,-0.954002523191489,-0.0794644924893617,-0.973236829148936,0.27040956793617,-0.944201982553192,-0.944201982553192,-0.952470219297872,-0.942849902978723,-0.973027480851064,-0.951491298042553,-0.950733549191489,-0.946494739148936,-0.974543045744681
"128","WALKING_DOWNSTAIRS",8,-0.927616732315789,-0.927616732315789,-0.937999264236842,-0.922373708263158,-0.956587743157895,-0.924737982894737,0.228588296894737,-0.925096177368421,0.342225448560526,-0.928933799360526,-0.104198357923684,-0.954163277368421,0.233675136515789,-0.932668962842105,-0.932668962842105,-0.927019598421053,-0.9181687105,-0.953898850789474,-0.947573502368421,-0.929018237894737,-0.925815628421053,-0.956475537368421
"129","WALKING_DOWNSTAIRS",9,-0.164382950307143,-0.164382950307143,-0.344936276561905,-0.271896816809524,-0.539184558261905,-0.209525257838095,-0.00155538868571429,-0.269018291833333,0.00592494338095238,-0.423230932904762,-0.0579442721047619,-0.566760774285714,0.0397897872757143,-0.231440221380952,-0.231440221380952,-0.288656067192857,-0.365902367095238,-0.568211983809524,-0.366641583857143,-0.320119192619048,-0.442171082785714,-0.602402315380952
